id,happiness
8245,3.464889008613747
8246,3.946604369523021
8247,3.9285703165300045
8248,4.136225774633386
8249,4.3236367239242455
8250,4.049493349773262
8251,4.22908980558416
8252,4.349095501362502
8253,3.8090381086143714
8254,3.783548368311408
8255,3.670679638203206
8256,3.488041749604906
8257,3.9872888142248293
8258,2.7932614709753327
8259,4.346456155780662
8260,3.8376594776387436
8261,4.303262339132735
8262,3.9561117404473234
8263,3.9961947913358635
8264,3.9418499395756363
8265,4.4986706416753375
8266,3.262105154840653
8267,3.9270393807287225
8268,3.938401319521325
8269,3.496581269458316
8270,3.5903638742022403
8271,2.748809918465683
8272,4.084095070490506
8273,3.5743729293696114
8274,3.576431743778897
8275,4.240944749769021
8276,4.148033114390342
8277,4.063445749854664
8278,3.8574808379552668
8279,4.367122012569929
8280,4.230620796151255
8281,4.160199555898408
8282,4.129739106252932
8283,3.7746035954957624
8284,4.415481043485379
8285,3.8559084747815717
8286,2.0
8287,4.473638435247793
8288,3.952209999522895
8289,4.128259941839458
8290,4.067769117582656
8291,4.160466811573912
8292,4.073944351591174
8293,3.7621319991755158
8294,4.470046335032569
8295,3.301060684161312
8296,4.083348506728356
8297,3.5384432418531238
8298,4.674789093119894
8299,2.800451670916822
8300,3.3172703045547807
8301,3.867659469039612
8302,4.234058461481531
8303,3.6491371890458053
8304,4.194455146008225
8305,4.105341973375896
8306,4.78022318501342
8307,4.263938403853018
8308,4.269580199668294
8309,3.77592462161012
8310,3.765499241606515
8311,4.232321296571838
8312,4.65206257017325
8313,4.249499538798124
8314,2.9921990592096903
8315,4.093054313342684
8316,4.123626858413475
8317,3.8836485953461715
8318,4.235457212457778
8319,3.1633430485699257
8320,4.078333746943314
8321,4.159835943150423
8322,4.263118981253953
8323,3.804444817543131
8324,3.646549711465182
8325,4.196087970949581
8326,4.36852985107817
8327,4.053909684296249
8328,4.05316884953498
8329,3.384911532440534
8330,4.304559616411308
8331,4.3212323227495855
8332,3.9506935259661464
8333,3.6695138233437374
8334,4.065205010309732
8335,3.556186285557889
8336,3.9535287336312366
8337,3.3811673846179633
8338,4.133268049114464
8339,3.8260993548366877
8340,3.6594911759638338
8341,4.1078642940203425
8342,4.066726310966703
8343,2.958904786854114
8344,4.37174960484795
8345,3.7239456413699483
8346,3.134264800048886
8347,3.040592771026281
8348,3.9520655569423586
8349,4.123791428735464
8350,3.4588998226063454
8351,3.974751194790105
8352,3.5899140305875323
8353,3.202085603158284
8354,4.00910872317144
8355,3.503584881923258
8356,4.35789514860262
8357,3.8542773236300225
8358,3.9250493101763233
8359,3.6824260091218775
8360,3.9515689748702236
8361,4.0344218374046505
8362,4.051343295282296
8363,3.565639275963934
8364,3.5173700085370996
8365,3.787840379487715
8366,3.825313031263043
8367,4.010142058866017
8368,4.256076059690089
8369,3.666934136100104
8370,3.411375760446246
8371,4.055471365168999
8372,3.8147486607129473
8373,2.1793469031235455
8374,3.1715423932079365
8375,4.274282989111564
8376,4.544106346936538
8377,4.029974045362386
8378,4.0561391162121385
8379,4.3534582759481335
8380,3.2907051602795634
8381,4.516750449048326
8382,4.005953913017343
8383,4.235118795431632
8384,3.323343034225078
8385,3.8384717595971574
8386,4.333902432831846
8387,4.058980754981727
8388,4.15904668383451
8389,3.480611906990262
8390,4.2265654712775005
8391,3.6628029176945764
8392,3.4974174313424764
8393,4.1364660707627205
8394,4.328465490333837
8395,4.1306189491922245
8396,3.6864853505800474
8397,3.9050382679819187
8398,3.4923216780269035
8399,4.234426539398286
8400,4.0891592354849085
8401,4.8158918854661845
8402,3.6787581800934497
8403,4.551583192198629
8404,4.103253377244826
8405,4.635892648903721
8406,4.247978128313152
8407,3.834082840734862
8408,4.675578784254437
8409,4.2274542073630705
8410,3.905987092613052
8411,4.14999722253421
8412,3.6503404962817605
8413,3.9584830362705064
8414,4.180646192649504
8415,3.6066549279316713
8416,4.056588436735233
8417,3.945754582822833
8418,4.57747464673122
8419,3.7043997181687316
8420,3.780164015662442
8421,3.945413990532831
8422,3.5398333351936326
8423,4.202031279304724
8424,3.016389473054824
8425,4.000114223684421
8426,4.1280473108799836
8427,3.925176655280864
8428,4.390924243558705
8429,3.743818425305157
8430,4.2878637425794475
8431,3.965585616743282
8432,4.129135457469462
8433,4.0066973857222274
8434,4.168549491132484
8435,3.9534056589019833
8436,3.7360520485598796
8437,4.019657715516801
8438,4.11786462012273
8439,2.9743220712089364
8440,3.3825603245372924
8441,4.09696520879155
8442,3.8296342898094697
8443,4.058086165478628
8444,3.977828857726916
8445,3.7616196775862702
8446,3.5873425227091476
8447,3.6979091542418385
8448,3.346595013800488
8449,3.4668943304745454
8450,3.391226655711871
8451,2.854461762728639
8452,3.0993180442969814
8453,4.1620850379757695
8454,4.02108698963606
8455,3.6821436838934187
8456,3.9228665152204014
8457,3.7475552724756107
8458,4.057813845204882
8459,4.334174613918481
8460,3.585979718237543
8461,3.8875771714801495
8462,3.6789181822440993
8463,4.126443009915479
8464,3.6404587605692775
8465,3.7814116191315557
8466,4.587412125647149
8467,2.7341585265201145
8468,3.16291767318175
8469,4.25353668610996
8470,3.5228676156387557
8471,3.973292435529806
8472,4.253891697905808
8473,4.0087630100833245
8474,4.1130853412877375
8475,3.8261131258795325
8476,4.222439283875318
8477,4.198702001507005
8478,3.890531018745522
8479,4.187549153660955
8480,3.2707198392609937
8481,4.2197107403984955
8482,3.4700963270075063
8483,3.559574433062506
8484,4.232782282632744
8485,4.0552395528309875
8486,4.725265412638863
8487,4.074382248289495
8488,4.2077705139768256
8489,4.634840664922899
8490,4.159543611271219
8491,4.463883863433166
8492,4.218714668180551
8493,4.194829958338585
8494,3.616860051921174
8495,4.163097434748692
8496,4.621988379357098
8497,2.669530509079022
8498,3.5359540328088697
8499,4.228512470254909
8500,3.6170711151291868
8501,4.143568110176212
8502,3.0663918221853597
8503,4.043605611053015
8504,3.4817138957636447
8505,2.6588919389891883
8506,4.02940662453551
8507,4.0532340743129955
8508,3.2735747528298
8509,4.594122627944364
8510,3.8333137393566323
8511,3.803785387183023
8512,4.227024061199454
8513,3.84112888274494
8514,4.345928921535493
8515,3.4690375078116684
8516,3.4323474387430633
8517,3.646420252536251
8518,2.8577116503273907
8519,4.318720508512076
8520,4.368466086256916
8521,3.884970860480822
8522,2.9669694476322346
8523,3.533905367985229
8524,3.6826271766201772
8525,3.994266900629972
8526,4.554601503974936
8527,4.089763443997275
8528,3.5277123014607357
8529,3.8027872988896467
8530,4.186690892011505
8531,4.152603439255464
8532,4.036313876131174
8533,3.764867029053489
8534,4.306666913723561
8535,4.104696947481604
8536,3.6646685904380973
8537,3.4536537536536493
8538,4.191645049007184
8539,4.197873659100307
8540,4.031037995972216
8541,4.248308388642251
8542,3.4173821169752303
8543,3.4860295463229654
8544,4.0126645125328
8545,3.962799078040035
8546,3.9063908258670246
8547,3.698028770025904
8548,4.273244593319072
8549,3.2552967876530516
8550,3.8776730799336105
8551,4.118462104952056
8552,4.1826184056242495
8553,4.406385233721156
8554,3.7127915654338257
8555,4.547934199544026
8556,3.9313337841997855
8557,4.011292609890551
8558,3.619974246073829
8559,3.8731480820232673
8560,2.893476343579667
8561,4.0471322784325094
8562,4.347722102361788
8563,3.596580892910418
8564,4.291939471721231
8565,4.195079410316838
8566,4.265668336175671
8567,4.389849934454886
8568,3.6119461695199897
8569,1.9537674949876247
8570,4.189321650416329
8571,4.067614898089957
8572,2.9135499440159
8573,1.6907682829136172
8574,3.83204712381705
8575,4.040406072204673
8576,3.781820588726918
8577,3.8409729669247032
8578,3.8356593217274333
8579,4.081943857752191
8580,4.482700043181776
8581,4.1466299512281655
8582,3.733209015571075
8583,4.329553252722151
8584,3.7649509251698694
8585,3.9207640772568433
8586,4.215575654284166
8587,3.79535867997416
8588,4.810500074942482
8589,4.4311279937294366
8590,3.9909194059967263
8591,4.313734348989439
8592,4.094565200489273
8593,3.8880902773452695
8594,3.7577676005572913
8595,2.9901087605071157
8596,4.23677649451262
8597,3.974239108475519
8598,3.7274027004806487
8599,3.5648355221748993
8600,3.7582258290769768
8601,2.848392603151454
8602,3.057700972195799
8603,3.7086667924459396
8604,3.7038773284538404
8605,3.5443612713734156
8606,3.99283669905688
8607,3.933970216537208
8608,3.9368439716078507
8609,4.236188491735978
8610,3.1434683104875383
8611,4.458551707847019
8612,3.43034207732598
8613,3.9065914711294347
8614,3.9509881065959256
8615,4.397958972162543
8616,4.3312931362998075
8617,3.9126602060375806
8618,3.6130560695806935
8619,4.335937955378702
8620,4.172822876202128
8621,2.406177388904001
8622,4.435658281823199
8623,4.777668043108019
8624,3.0264662609522617
8625,2.8590092749987956
8626,4.381147312546671
8627,4.261524209060733
8628,4.269584542261301
8629,4.281650718929835
8630,4.172670951728375
8631,3.947684519769736
8632,2.857445282969496
8633,3.8175889959060143
8634,3.749922283923779
8635,3.1274551610102357
8636,3.7683570883090365
8637,3.4424963123871843
8638,4.207265493935524
8639,3.1092298581665188
8640,3.399278317107779
8641,4.356360199065228
8642,3.1125577562697218
8643,3.8849612938734928
8644,4.4144101625481955
8645,3.367279294157366
8646,3.576864390231268
8647,3.253917245430291
8648,4.2318026734161585
8649,4.68085553069462
8650,3.4358366244073806
8651,4.176352397834706
8652,2.9894749224032338
8653,4.242199038168363
8654,4.370271830923086
8655,3.5089704834681656
8656,3.9039946984178275
8657,4.232325681787541
8658,2.7302989188616555
8659,3.2772195557979282
8660,4.118941161049108
8661,4.162048075879735
8662,4.199910286168738
8663,4.35466307471442
8664,3.083820098571038
8665,3.8476549527546733
8666,4.226146051961515
8667,4.410858451031873
8668,3.988211046179822
8669,3.4519764161642423
8670,4.000785966186462
8671,3.7747100898462698
8672,3.8046810239387674
8673,3.322696499441823
8674,4.437268953487279
8675,3.3979402182987406
8676,4.285488513874154
8677,3.709564134524084
8678,3.900135418603891
8679,3.871813008799418
8680,2.8291578075763324
8681,3.7523993265236224
8682,3.907571790639386
8683,3.8537484477490223
8684,4.316488840926678
8685,3.945652951670983
8686,3.890945554239264
8687,4.204560741004286
8688,4.426982238950584
8689,4.188450955771301
8690,4.040047045410951
8691,4.078997738640687
8692,4.096128567938681
8693,3.9492523658202368
8694,2.8618383352477967
8695,4.041496544005231
8696,4.123968569327877
8697,3.9820983124885023
8698,3.935396982236328
8699,3.6977428042704776
8700,4.243393306516097
8701,4.462165398397767
8702,3.885619193424761
8703,4.1585222590950215
8704,3.9025285262220626
8705,3.364364335333407
8706,3.449572638100906
8707,4.049445311550216
8708,4.277593098694493
8709,3.5962541312614005
8710,4.041282214737342
8711,3.4201701379062164
8712,4.0824179979670205
8713,4.285951679090866
8714,3.502461000312108
8715,4.635456297211979
8716,4.083851713716697
8717,4.150411501286178
8718,3.6103252119463694
8719,4.206497373558533
8720,3.6911212043992614
8721,3.82148762157606
8722,3.7489946074722895
8723,3.008001408506077
8724,4.288135538591994
8725,2.736735121197099
8726,3.927132822438014
8727,3.9628696965925316
8728,3.6982667769454847
8729,4.358160635767264
8730,2.9573541850069027
8731,4.0610946631828115
8732,4.123145288447692
8733,4.144217353178049
8734,3.5909369128784054
8735,3.757202141484749
8736,3.607799739308839
8737,4.195420454074206
8738,4.163295432023712
8739,4.179526862843124
8740,3.7632879081289263
8741,3.7973907849008928
8742,3.71464172862993
8743,3.94632828897558
8744,3.394431028657256
8745,3.9697723363150716
8746,4.083727470126581
8747,4.056187523068321
8748,5.0
8749,4.2638016862301615
8750,4.127759109459629
8751,4.363799765710951
8752,3.502615697266659
8753,4.084355493336309
8754,3.6149288004147224
8755,4.134436371261611
8756,2.9135268397957494
8757,4.288466355070392
8758,4.012508282767458
8759,4.346339589395759
8760,3.575578209383427
8761,3.7245195375684297
8762,1.9020833445123002
8763,3.889696400131868
8764,3.7768130407059686
8765,3.6720806964129293
8766,4.1023696301171535
8767,3.8556950673145343
8768,3.923709785542043
8769,3.91155881031951
8770,4.0334442915164015
8771,4.48621217162968
8772,4.248908500982947
8773,4.15173684394912
8774,3.838529408233152
8775,3.791225592714859
8776,4.1761183005799944
8777,4.1590019382771235
8778,3.6390234731780517
8779,3.6805990522772003
8780,3.4813754364043805
8781,3.108841550643553
8782,4.419909743799915
8783,4.75590876473136
8784,4.112103506188371
8785,4.185850800208529
8786,3.9765672611580065
8787,3.005609526380536
8788,3.807760552537849
8789,3.6978414576766916
8790,4.012885796064159
8791,3.43041483879361
8792,3.785974417802058
8793,3.9915117064628265
8794,4.374434820300086
8795,4.143445908552829
8796,4.491363063321768
8797,2.9918060393632286
8798,3.9134018387424434
8799,4.173150003049756
8800,3.634769570449855
8801,3.9137578315841783
8802,3.3476533381702844
8803,3.8458638531726765
8804,3.985676988096127
8805,3.661706783995253
8806,3.6740634433297052
8807,4.103644079694088
8808,4.695771477491402
8809,3.7245973565337644
8810,4.590169633685636
8811,2.4877377964409977
8812,4.0545304430340865
8813,4.727641393281377
8814,3.7527092526788426
8815,4.583622472404596
8816,3.3453914012341426
8817,3.759804292127486
8818,4.038375705738752
8819,3.686350965197078
8820,2.2688147386817223
8821,4.148375466293116
8822,3.4032437382910437
8823,4.212349295664087
8824,3.9149299589396342
8825,3.610239543150827
8826,3.629021091170088
8827,3.980798088609453
8828,3.834693122899988
8829,3.295796204346895
8830,3.0938764400997645
8831,4.635943493758126
8832,3.4333729551686996
8833,4.1365264590894135
8834,3.6751608973431673
8835,3.7309710196492394
8836,3.5858929473588863
8837,3.8424683187666284
8838,3.8983307205537754
8839,3.7116924144647956
8840,4.081441225827394
8841,4.16126259503527
8842,4.501566040588941
8843,4.112916993709722
8844,3.8800099000172197
8845,4.359938471883273
8846,4.127541876898903
8847,2.7954774838025704
8848,3.32088578354843
8849,2.793627454786662
8850,2.0805885567255067
8851,4.120312391658691
8852,3.2266585016082283
8853,3.9877547471914796
8854,3.8784525212136516
8855,3.5160360630798952
8856,3.73718552790632
8857,4.01980621793564
8858,3.3397260751886644
8859,2.805797980356478
8860,4.074088972734999
8861,3.0469099990222475
8862,3.4399799711058288
8863,4.125010192364049
8864,3.9785589721732695
8865,4.15040737244116
8866,4.1112235363335055
8867,3.981993026570718
8868,4.268452768750544
8869,3.6240037457593095
8870,4.015076042102899
8871,3.7927625651845043
8872,4.2365172841713665
8873,3.1710956948381015
8874,3.029061100553385
8875,3.567525560306959
8876,3.499823872123089
8877,4.621949163138548
8878,4.16367450626451
8879,3.9116643728487115
8880,4.162301566985535
8881,4.138562186726519
8882,3.2273248336945475
8883,3.3747960345902595
8884,3.7001268183716056
8885,3.854323055990447
8886,3.139220931480857
8887,3.7732770745092843
8888,4.780418787664934
8889,3.4883572054153134
8890,4.229762783284111
8891,4.1027758443516715
8892,3.638849967340319
8893,3.9956789981359764
8894,3.920461896437314
8895,4.80473432482461
8896,4.312911591751843
8897,4.125375999234418
8898,3.46926418070997
8899,4.591954842011065
8900,3.8209142440410666
8901,4.109403414548453
8902,3.601611100909133
8903,4.004072295284965
8904,4.035264574123143
8905,3.756374955024763
8906,3.366836947602424
8907,4.163754568003903
8908,2.993044925388544
8909,4.169826401888215
8910,4.170132087185815
8911,4.318128353782768
8912,4.869604796864928
8913,4.105302142915561
8914,4.211507019722788
8915,4.392147642744879
8916,3.7458554600404304
8917,3.312477113393268
8918,4.551396608229587
8919,4.409136791134465
8920,3.4158118320626834
8921,3.198105816732119
8922,4.164772725639619
8923,3.9835563231795095
8924,3.9990793761243335
8925,3.4070914285997085
8926,4.249330591202275
8927,4.10175199095535
8928,3.0399952211029952
8929,4.193033928055353
8930,4.927476978185263
8931,3.490735228679258
8932,4.099074928627614
8933,3.1300709691111357
8934,3.988328864388129
8935,3.796245857450042
8936,3.907336349607979
8937,3.141329840496477
8938,3.6743186578815266
8939,3.9481645260769764
8940,3.8643627712717956
8941,3.792257980468477
8942,3.948917999038354
8943,3.516953185389583
8944,3.5219003795185193
8945,4.083130576054305
8946,4.167123658497291
8947,3.3459099686366285
8948,4.181713263484945
8949,3.8615476029565468
8950,4.061210824819648
8951,2.8414099081027824
8952,4.328483924030478
8953,3.5718864769905743
8954,3.8147248729159644
8955,3.427488749320105
8956,3.424345094910776
8957,4.310880391963375
8958,4.075100472022526
8959,4.082786682916282
8960,4.307851129007209
8961,3.748837329238103
8962,4.222615364972542
8963,3.7223483862409106
8964,4.52851490620444
8965,4.3380608987550815
8966,4.023360462180629
8967,4.304807302161222
8968,3.753517079211468
8969,4.407399542591023
8970,3.9714522750766657
8971,3.8403330844256574
8972,3.1991185528007198
8973,3.257258350757858
8974,4.310599662752667
8975,4.075718694825234
8976,3.986933621818116
8977,4.081494788142712
8978,3.9410171728603793
8979,4.445109299169762
8980,3.264924002376157
8981,4.199654591114859
8982,3.1107983178188516
8983,4.2728696952674206
8984,3.958472168052897
8985,3.886823156903957
8986,4.304521136332063
8987,3.549324288739419
8988,4.383231366802983
8989,4.270204237692722
8990,3.467060811000722
8991,4.265992710130269
8992,4.045866487031212
8993,3.278628451637904
8994,3.7863144006989473
8995,4.237230202311204
8996,4.0096021021645445
8997,3.5594868493104244
8998,3.6179211452969775
8999,4.149931115508119
9000,3.9566113402875196
9001,4.065123342156584
9002,4.476734592849111
9003,4.008858616899724
9004,2.697655631786879
9005,4.334891720244557
9006,4.272263081169796
9007,3.57877987545669
9008,3.7669784467823515
9009,4.1001372450139195
9010,4.270503256857039
9011,3.9807050643266098
9012,4.056220484906812
9013,3.711512630882639
9014,3.800978178884339
9015,3.7753637257135764
9016,4.395246769016933
9017,4.207147523727112
9018,3.981346446758019
9019,3.6832192327463575
9020,3.762705782246666
9021,4.148620866157528
9022,4.597091725346503
9023,2.7313177400864426
9024,3.859224050134439
9025,3.7227102494479167
9026,4.459504814725487
9027,3.5323522549345046
9028,3.977061553135447
9029,3.382099542301415
9030,3.8447690559302465
9031,4.10084627661011
9032,4.317862570889183
9033,3.4044347418028775
9034,4.376130215753118
9035,4.169161737184567
9036,3.325519393851935
9037,4.235950955953028
9038,4.026554757370239
9039,2.7869766348826857
9040,3.73679702086831
9041,3.6350121347272912
9042,3.1404528360457955
9043,3.937907652624383
9044,3.8175014374800984
9045,3.8354336413072603
9046,3.17405353142588
9047,2.1323221267314096
9048,4.436080893547199
9049,4.1119883567302935
9050,4.302216745845226
9051,3.923237299193985
9052,3.777476584205255
9053,3.8528578157273046
9054,2.933647839411801
9055,3.69228737512021
9056,3.6468599507290627
9057,4.352879569968148
9058,4.0369410339698115
9059,3.9573570015431097
9060,4.006884555815422
9061,3.91908587507472
9062,3.302671042002214
9063,3.7142293830099753
9064,4.194385104061531
9065,4.061080786449892
9066,3.1979774460582138
9067,3.6141046486239983
9068,3.910706877324041
9069,3.590636280033491
9070,3.9982549943941694
9071,3.533787505682104
9072,4.116356902583723
9073,4.211961020341626
9074,3.5604216951813266
9075,3.249078498061243
9076,3.6437128082502808
9077,4.264474283912086
9078,3.481389836145966
9079,4.208131584775112
9080,3.730760453000246
9081,4.17462046698672
9082,3.5329135230846918
9083,4.154777511653551
9084,4.202042811767403
9085,4.310745758572546
9086,3.790223745615846
9087,4.512357005174713
9088,3.1740568756800944
9089,4.218949895715132
9090,3.768437551228263
9091,3.058192525178373
9092,3.929713845086526
9093,4.253215072975211
9094,3.8389399014755856
9095,4.195988725090158
9096,4.035304792817107
9097,3.3484882103071247
9098,3.589376900455327
9099,3.450607164069251
9100,4.229770895835277
9101,4.333246313874515
9102,4.425386496734677
9103,4.148329289198163
9104,3.707337555888803
9105,3.7048099000241366
9106,3.3979682327272345
9107,3.9896516018227293
9108,4.315520181320085
9109,4.299943904686734
9110,3.879594361324303
9111,4.517500126103304
9112,3.950239283046276
9113,4.058804267260617
9114,3.960877141028257
9115,3.487449641405914
9116,4.004415404735753
9117,4.243180959937804
9118,4.323477749054972
9119,4.20461956945702
9120,4.185879111686934
9121,3.819991576662302
9122,4.136274987656041
9123,3.776921885417331
9124,3.8226629169666757
9125,3.8575748870797795
9126,3.3897749224837495
9127,4.286485723359978
9128,3.9417198798467643
9129,3.3480260270623874
9130,2.659947972823895
9131,4.445269013725346
9132,3.5904472176615467
9133,3.7393473709578946
9134,3.8411720562367586
9135,4.04423989270158
9136,4.197750216517313
9137,3.941023869088902
9138,4.111957323223647
9139,3.2907828979946694
9140,5.0
9141,3.6703426468493436
9142,4.36752356539143
9143,3.222853072928781
9144,4.041804654893998
9145,4.173190453077382
9146,4.083292358411627
9147,2.6805168135090325
9148,3.34010799817305
9149,4.323451990887707
9150,3.99468998884906
9151,4.421920592934756
9152,4.1679665664980865
9153,4.751882507359114
9154,4.154331510840949
9155,4.11189121314958
9156,4.129254376696626
9157,3.8528021098304857
9158,3.6309267668852656
9159,3.858007390727555
9160,2.273585812008165
9161,3.275318878916738
9162,3.9001488864407707
9163,4.360677095153688
9164,4.079874807639245
9165,4.048184021342294
9166,3.8631288725461346
9167,3.734998433192939
9168,4.116817862341662
9169,3.8541310365338775
9170,3.9268577452524593
9171,3.0599339105857357
9172,4.352762804041457
9173,4.195222020167269
9174,3.872004948194751
9175,4.273876525581205
9176,3.552533736977346
9177,4.188754328996799
9178,3.428343733884086
9179,3.771737117172556
9180,3.5066619556140712
9181,4.189602261141816
9182,2.2505359346028215
9183,4.3671366131118
9184,3.496494082035377
9185,3.2662203310303997
9186,3.8522757386773607
9187,4.143589305664197
9188,3.4112808737788027
9189,4.2973915352149445
9190,2.210073877563967
9191,4.225661686520649
9192,4.042505021734595
9193,4.485194039416067
9194,4.209074734011699
9195,4.107121083639252
9196,3.6988757540654302
9197,4.020332658027788
9198,3.94130211931566
9199,4.375209602632495
9200,3.575277820534204
9201,3.501255756386407
9202,3.805911830041107
9203,4.033290193621122
9204,4.009180627342249
9205,4.049675280202391
9206,4.381681339110523
9207,3.487844629070397
9208,3.9765919801948235
9209,3.8428544267301055
9210,4.668122044523491
9211,2.9898087283339043
9212,3.8860345101167493
9213,3.7985793219668773
9214,4.205094360729438
9215,4.294267459695551
9216,4.297394580031064
9217,3.6207620662800295
9218,4.100441721415502
9219,4.237759600858115
9220,4.000691676066385
9221,4.096719973775794
9222,3.412269785054036
9223,3.896674890755689
9224,3.145247374999018
9225,3.6775383090120726
9226,4.043602375318799
9227,2.0
9228,3.3248566521135365
9229,3.521469691930232
9230,4.20584635709908
9231,3.680166674862498
9232,3.9513472482080014
